id_product;id_product_attribute;sku;ean;price;quantity;weight;width;height;depth;attribute_ids;
"56";"7867";"56-7867";"2100000677030";"4390.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"32|274|365";
"56";"7868";"56-7868";"2100000677047";"4450.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"32|274|366";
"56";"7869";"56-7869";"2100000677436";"5500.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"32|312|366|495";
"56";"7870";"56-7870";"2100000677443";"7605.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"32|354|365|434";
"56";"9155";"56-9155";"2100000755349";"2520.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"260|340";
"56";"9168";"56-9168";"2100000759699";"490.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"276|583";
"56";"9169";"56-9169";"2100000759736";"850.000000";"29";"0.000000";"0.000000";"0.000000";"0.000000";"33|583";
"56";"9863";"56-9863";"2100000841790";"4980.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"32|294|366";
"56";"9875";"56-9875";"2100000841813";"5810.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"32|308|366";
"56";"9891";"56-9891";"2100000831982";"5540.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"32|308|365";
"56";"9892";"56-9892";"2100000841806";"4910.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"32|294|365";
"56";"9977";"56-9977";"2100000831999";"6270.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"32|312|365";
