id_product;id_feature;id_feature_value;
"1299";"84";"2463";
"1299";"86";"2468";
"1299";"96";"2478";
"1299";"98";"2479";
"1299";"99";"33877";
"1299";"100";"33878";
"1299";"101";"18518";
"1299";"102";"18615";
"1299";"103";"18524";
"1299";"123";"44503";
"1300";"1";"130";
"1300";"8";"25";
"1300";"9";"27";
"1300";"10";"30";
"1300";"13";"40";
"1300";"14";"42";
"1300";"19";"52";
"1300";"21";"56";
"1300";"39";"79";
"1300";"47";"77";
"1300";"48";"76";
"1300";"49";"133";
"1300";"54";"178";
"1300";"59";"2410";
"1300";"66";"2417";
"1300";"73";"2428";
"1300";"75";"2425";
"1300";"76";"2424";
"1300";"77";"2430";
"1300";"80";"2455";
"1300";"81";"2429";
"1300";"82";"2465";
"1300";"84";"2463";
"1300";"86";"2468";
"1300";"89";"2471";
"1300";"90";"2470";
"1300";"95";"2476";
"1300";"96";"2478";
"1300";"99";"55784";
"1300";"100";"55785";
"1300";"123";"44505";
"1301";"1";"134";
"1301";"8";"25";
"1301";"9";"18614";
"1301";"48";"76";
"1301";"49";"117";
"1301";"54";"177";
"1301";"77";"2430";
"1301";"80";"2443";
"1301";"81";"2429";
"1301";"84";"2463";
"1301";"86";"2468";
"1301";"96";"2478";
"1301";"98";"2479";
"1301";"99";"60495";
"1301";"100";"60496";
"1301";"101";"18518";
"1301";"123";"44503";
"1302";"1";"132";
"1302";"8";"25";
"1302";"54";"176";
"1302";"77";"2430";
"1302";"80";"2443";
"1302";"81";"2429";
"1302";"84";"2463";
"1302";"86";"2468";
"1302";"96";"2478";
"1302";"98";"2479";
"1302";"99";"55182";
"1302";"100";"55183";
"1302";"123";"44503";
"1303";"1";"11296";
"1303";"9";"18669";
"1303";"48";"75";
"1303";"49";"169";
"1303";"54";"177";
"1303";"66";"2417";
"1303";"73";"2428";
"1303";"75";"2425";
"1303";"80";"2448";
"1303";"82";"2465";
"1303";"83";"2464";
"1303";"86";"2468";
"1303";"88";"2469";
"1303";"89";"2471";
"1303";"96";"2478";
"1303";"99";"67501";
"1303";"100";"67502";
"1303";"101";"18518";
"1303";"102";"18615";
"1303";"103";"18524";
"1304";"1";"10303";
"1304";"8";"25";
"1304";"18";"50";
"1304";"36";"92";
"1304";"46";"99";
"1304";"48";"76";
"1304";"54";"178";
"1304";"73";"2428";
"1304";"75";"2425";
"1304";"85";"2466";
"1304";"91";"2473";
"1304";"99";"66423";
"1304";"100";"66424";
"1305";"1";"135";
"1305";"8";"25";
"1305";"9";"27";
"1305";"10";"30";
"1305";"13";"40";
"1305";"14";"42";
"1305";"16";"46";
"1305";"18";"50";
"1305";"19";"52";
"1305";"32";"88";
"1305";"36";"92";
"1305";"39";"79";
"1305";"47";"77";
"1305";"48";"74";
"1305";"49";"124";
"1305";"54";"177";
"1305";"85";"2466";
"1305";"91";"2473";
"1305";"99";"57909";
"1305";"100";"57910";
"1306";"8";"25";
"1306";"10";"30";
"1306";"13";"40";
"1306";"19";"52";
"1306";"54";"176";
"1306";"80";"2450";
"1306";"81";"2429";
"1306";"85";"2466";
"1306";"95";"2476";
"1306";"99";"29943";
"1306";"100";"29944";
"1307";"1";"125";
"1307";"8";"25";
"1307";"9";"27";
"1307";"10";"30";
"1307";"32";"88";
"1307";"36";"92";
"1307";"39";"79";
"1307";"47";"77";
"1307";"48";"74";
"1307";"49";"133";
"1307";"54";"176";
"1307";"74";"2427";
"1307";"83";"2464";
"1307";"86";"2468";
"1307";"89";"2471";
"1307";"91";"2473";
"1307";"99";"29199";
"1307";"100";"29200";
"1308";"1";"187";
"1308";"8";"25";
"1308";"13";"40";
"1308";"18";"50";
"1308";"19";"52";
"1308";"36";"92";
"1308";"46";"99";
"1308";"48";"74";
"1308";"54";"176";
"1308";"66";"2417";
"1308";"68";"2419";
"1308";"69";"2420";
"1308";"71";"2423";
"1308";"75";"2425";
"1308";"83";"2464";
"1308";"85";"2466";
"1308";"88";"2469";
"1308";"89";"2471";
"1308";"90";"2470";
"1308";"91";"2473";
"1308";"95";"2476";
"1308";"98";"2479";
"1308";"99";"56995";
"1308";"100";"56996";
"1309";"1";"123";
"1309";"8";"25";
"1309";"9";"27";
"1309";"10";"30";
"1309";"32";"88";
"1309";"36";"92";
"1309";"39";"79";
"1309";"47";"77";
"1309";"48";"76";
"1309";"49";"133";
"1309";"54";"176";
"1309";"62";"2413";
"1309";"74";"2427";
"1309";"83";"2464";
"1309";"86";"2468";
"1309";"89";"2471";
"1309";"91";"2473";
"1309";"98";"2479";
"1309";"99";"3053";
"1309";"100";"3864";
"1310";"1";"121";
"1310";"8";"25";
"1310";"9";"27";
"1310";"10";"30";
"1310";"11";"32";
"1310";"18";"50";
"1310";"32";"88";
"1310";"36";"92";
"1310";"48";"75";
"1310";"54";"176";
"1310";"83";"2464";
"1310";"85";"2466";
"1310";"88";"2469";
"1310";"89";"2471";
"1310";"91";"2473";
"1310";"96";"2478";
"1310";"99";"3055";
"1310";"100";"3866";
"1311";"8";"25";
"1311";"10";"30";
"1311";"18";"50";
"1311";"19";"52";
"1311";"32";"88";
"1311";"45";"98";
"1311";"46";"99";
"1311";"54";"176";
"1311";"74";"2427";
"1311";"83";"2464";
"1311";"85";"2466";
"1311";"88";"2469";
"1311";"91";"2473";
"1311";"99";"29205";
"1311";"100";"29206";
"1312";"1";"142";
"1312";"8";"25";
"1312";"9";"27";
"1312";"10";"30";
"1312";"45";"98";
"1312";"54";"177";
"1312";"83";"2464";
"1312";"85";"2466";
"1312";"86";"2468";
"1312";"89";"2471";
"1312";"91";"2473";
"1312";"99";"68087";
"1312";"100";"68088";
"1312";"101";"18518";
"1312";"102";"18522";
"1313";"1";"125";
"1313";"8";"25";
"1313";"9";"27";
"1313";"10";"30";
"1313";"13";"40";
"1313";"39";"79";
"1313";"48";"74";
"1313";"49";"117";
"1313";"54";"176";
"1313";"66";"2417";
"1313";"72";"2422";
"1313";"73";"2428";
"1313";"75";"2425";
"1313";"83";"2464";
"1313";"86";"2468";
"1313";"87";"2467";
"1313";"90";"2470";
"1313";"91";"2473";
"1313";"95";"2476";
"1313";"99";"68115";
"1313";"100";"68116";
"1314";"1";"132";
"1314";"8";"25";
"1314";"9";"28";
"1314";"10";"31";
"1314";"11";"33";
"1314";"18";"50";
"1314";"19";"52";
"1314";"36";"92";
"1314";"46";"99";
"1314";"48";"74";
"1314";"49";"117";
"1314";"54";"176";
"1314";"67";"2418";
"1314";"73";"2428";
"1314";"74";"2427";
"1314";"86";"2468";
"1314";"87";"2467";
"1314";"89";"2471";
"1314";"91";"2473";
"1314";"99";"59913";
"1314";"100";"59914";
"1315";"1";"142";
"1315";"8";"25";
"1315";"9";"27";
"1315";"10";"30";
"1315";"11";"32";
"1315";"18";"50";
"1315";"21";"56";
"1315";"23";"60";
"1315";"32";"88";
"1315";"36";"92";
"1315";"39";"79";
"1315";"54";"176";
"1315";"85";"2466";
"1315";"91";"2473";
"1316";"1";"123";
"1316";"8";"25";
"1316";"9";"27";
"1316";"18";"50";
"1316";"23";"60";
"1316";"36";"92";
"1316";"39";"79";
"1316";"54";"176";
"1316";"85";"2466";
"1316";"99";"32658";
"1316";"100";"32659";
"1318";"1";"142";
"1318";"8";"26";
"1318";"18";"50";
"1318";"23";"60";
"1318";"36";"92";
"1318";"48";"75";
"1318";"54";"179";
"1318";"83";"2464";
"1318";"85";"2466";
"1318";"89";"2471";
"1318";"91";"2473";
"1318";"99";"55236";
"1318";"100";"55237";
"1318";"101";"22390";
"1319";"1";"121";
"1319";"8";"25";
"1319";"11";"32";
"1319";"18";"50";
"1319";"23";"60";
"1319";"36";"92";
"1319";"54";"176";
"1319";"83";"2464";
"1319";"85";"2466";
"1319";"89";"2471";
"1319";"91";"2473";
"1319";"99";"66025";
"1319";"100";"66026";
"1320";"1";"142";
"1320";"11";"32";
"1320";"18";"50";
"1320";"23";"60";
"1320";"36";"92";
"1320";"48";"74";
"1320";"54";"180";
"1320";"83";"2464";
"1320";"85";"2466";
"1320";"89";"2471";
"1320";"91";"2473";
"1320";"99";"39187";
"1320";"100";"39188";
"1321";"1";"145";
"1321";"8";"25";
"1321";"11";"32";
"1321";"13";"40";
"1321";"23";"60";
"1321";"32";"88";
"1321";"39";"79";
"1321";"48";"74";
"1321";"49";"124";
"1321";"54";"176";
"1321";"66";"2417";
"1321";"69";"2420";
"1321";"83";"2464";
"1321";"85";"2466";
"1321";"86";"2468";
"1321";"88";"2469";
"1321";"89";"2471";
"1321";"91";"2473";
"1321";"98";"2479";
"1321";"99";"23822";
"1321";"100";"23823";
"1322";"1";"142";
"1322";"8";"25";
"1322";"9";"28";
"1322";"10";"30";
"1322";"13";"40";
"1322";"18";"50";
"1322";"21";"56";
"1322";"32";"87";
"1322";"39";"79";
"1322";"47";"77";
"1322";"54";"176";
"1322";"83";"2464";
"1322";"86";"2468";
"1322";"99";"19002";
"1322";"100";"19003";
"1323";"1";"130";
"1323";"8";"25";
"1323";"9";"27";
"1323";"10";"30";
"1323";"17";"48";
"1323";"19";"52";
"1323";"39";"79";
"1323";"48";"75";
"1323";"54";"177";
"1323";"77";"2430";
"1323";"80";"2436";
"1323";"81";"2429";
"1323";"86";"2468";
"1323";"87";"2467";
"1323";"89";"2471";
"1323";"91";"2473";
"1323";"98";"2479";
"1323";"99";"35903";
"1323";"100";"35904";
"1324";"1";"186";
"1324";"18";"50";
"1324";"49";"170";
"1324";"54";"177";
"1324";"63";"2414";
"1324";"64";"2415";
"1324";"78";"2432";
"1324";"80";"2440";
"1324";"81";"2429";
"1324";"85";"2466";
"1324";"89";"2471";
"1324";"96";"2478";
"1324";"98";"2479";
"1324";"99";"55434";
"1324";"100";"55435";
"1325";"1";"174";
"1325";"8";"25";
"1325";"54";"176";
"1325";"67";"2418";
"1325";"77";"2430";
"1325";"80";"2451";
"1325";"81";"2429";
"1325";"85";"2466";
"1325";"91";"2473";
"1325";"99";"29945";
"1325";"100";"29946";
"1326";"1";"2001";
"1326";"8";"25";
"1326";"32";"87";
"1326";"54";"176";
"1326";"99";"40758";
"1326";"100";"40759";
"1327";"8";"25";
"1327";"10";"30";
"1327";"32";"87";
"1327";"39";"79";
"1327";"54";"176";
"1327";"99";"45282";
"1327";"100";"45283";
"1328";"1";"181";
"1328";"54";"176";
"1328";"69";"2420";
"1328";"86";"2468";
"1328";"87";"2467";
"1328";"98";"2479";
"1328";"99";"59248";
"1328";"100";"59249";
"1329";"1";"2001";
"1329";"17";"48";
"1329";"19";"52";
"1329";"46";"99";
"1329";"48";"74";
"1329";"49";"146";
"1329";"54";"178";
"1329";"99";"42431";
"1329";"100";"42432";
"1330";"1";"174";
"1330";"8";"25";
"1330";"10";"30";
"1330";"19";"52";
"1330";"39";"79";
"1330";"54";"178";
"1330";"80";"2450";
"1330";"81";"2429";
"1330";"85";"2466";
"1330";"95";"2476";
"1330";"99";"30004";
"1330";"100";"30005";
"1331";"1";"2001";
"1331";"19";"52";
"1331";"54";"178";
"1331";"99";"35552";
"1331";"100";"35553";
"1332";"1";"2001";
"1332";"19";"52";
"1332";"49";"175";
"1332";"54";"178";
"1332";"99";"44138";
"1332";"100";"44139";
"1333";"1";"187";
"1333";"19";"52";
"1333";"48";"76";
"1333";"54";"176";
"1333";"99";"40764";
"1333";"100";"40765";
"1334";"8";"25";
"1334";"9";"27";
"1334";"10";"30";
"1334";"14";"42";
"1334";"23";"60";
"1334";"32";"87";
"1334";"46";"99";
"1334";"48";"74";
"1334";"49";"146";
"1334";"54";"176";
"1334";"67";"2418";
"1334";"77";"2430";
"1334";"80";"2439";
"1334";"81";"2429";
"1334";"85";"2466";
"1334";"99";"56468";
"1334";"100";"56469";
"1335";"8";"25";
"1335";"9";"27";
"1335";"10";"30";
"1335";"14";"42";
"1335";"48";"74";
"1335";"54";"176";
"1335";"77";"2430";
"1335";"80";"2439";
"1335";"81";"2429";
"1335";"85";"2466";
"1335";"99";"45294";
"1335";"100";"45295";
"1336";"1";"123";
"1336";"8";"25";
"1336";"19";"52";
"1336";"39";"79";
"1336";"48";"74";
"1336";"49";"117";
"1336";"54";"177";
"1336";"67";"2418";
"1336";"85";"2466";
"1336";"86";"2468";
"1336";"91";"2473";
"1336";"98";"2479";
"1336";"99";"24523";
"1336";"100";"24524";
"1337";"1";"125";
"1337";"8";"25";
"1337";"14";"42";
"1337";"19";"52";
"1337";"39";"79";
"1337";"48";"76";
"1337";"54";"177";
"1337";"77";"2430";
"1337";"80";"2436";
"1337";"81";"2429";
"1337";"86";"2468";
"1337";"87";"2467";
"1337";"89";"2471";
"1337";"91";"2473";
"1337";"98";"2479";
"1337";"99";"14610";
"1337";"100";"14611";
"1338";"17";"48";
"1338";"19";"52";
"1338";"48";"74";
"1338";"54";"176";
"1338";"99";"30182";
"1338";"100";"30183";
"1339";"1";"123";
"1339";"8";"25";
"1339";"11";"32";
"1339";"18";"50";
"1339";"19";"52";
"1339";"32";"88";
"1339";"39";"79";
"1339";"54";"178";
"1339";"66";"2417";
"1339";"68";"2419";
"1339";"71";"2423";
"1339";"83";"2464";
"1339";"85";"2466";
"1339";"88";"2469";
"1339";"89";"2471";
"1339";"91";"2473";
"1339";"99";"59813";
"1339";"100";"59814";
"1340";"8";"25";
"1340";"10";"30";
"1340";"13";"40";
"1340";"18";"50";
"1340";"21";"56";
"1340";"54";"177";
"1340";"66";"2417";
"1340";"73";"2428";
"1340";"75";"2425";
"1340";"76";"2424";
"1340";"82";"2465";
"1340";"83";"2464";
"1340";"85";"2466";
"1340";"88";"2469";
"1340";"89";"2471";
"1340";"90";"2470";
"1340";"99";"44812";
"1340";"100";"44813";
"1341";"1";"134";
"1341";"13";"40";
"1341";"18";"50";
"1341";"19";"52";
"1341";"32";"88";
"1341";"39";"79";
"1341";"48";"75";
"1341";"49";"133";
"1341";"54";"177";
"1341";"66";"2417";
"1341";"73";"2428";
"1341";"75";"2425";
"1341";"76";"2424";
"1341";"82";"2465";
"1341";"83";"2464";
"1341";"88";"2469";
"1341";"89";"2471";
"1341";"90";"2470";
"1341";"99";"47924";
"1341";"100";"47925";
"1342";"1";"187";
"1342";"11";"32";
"1342";"13";"40";
"1342";"32";"87";
"1342";"49";"124";
"1342";"66";"2417";
"1342";"68";"2419";
"1342";"69";"2420";
"1342";"83";"2464";
"1342";"86";"2468";
"1342";"90";"2470";
"1342";"91";"2473";
"1342";"95";"2476";
"1342";"99";"56305";
"1342";"100";"56306";
"1343";"1";"123";
"1343";"8";"25";
"1343";"23";"60";
"1343";"32";"88";
"1343";"39";"79";
"1343";"54";"177";
"1343";"66";"2417";
"1343";"83";"2464";
"1343";"85";"2466";
"1343";"86";"2468";
"1343";"88";"2469";
"1343";"89";"2471";
"1343";"91";"2473";
"1343";"98";"2479";
"1343";"99";"65995";
"1343";"100";"65996";
"1344";"1";"135";
"1344";"8";"25";
"1344";"39";"79";
"1344";"54";"177";
"1344";"85";"2466";
"1344";"91";"2473";
"1344";"98";"2479";
"1344";"99";"61051";
"1344";"100";"61052";
"1345";"1";"125";
"1345";"8";"25";
"1345";"19";"52";
"1345";"39";"79";
"1345";"48";"75";
"1345";"49";"146";
"1345";"54";"176";
"1345";"85";"2466";
"1345";"91";"2473";
"1345";"96";"2478";
"1345";"99";"47926";
"1345";"100";"47927";
"1346";"8";"25";
"1346";"54";"178";
"1346";"99";"48992";
"1346";"100";"48993";
"1347";"1";"127";
"1347";"8";"25";
"1347";"10";"30";
"1347";"13";"40";
"1347";"39";"79";
"1347";"49";"146";
"1347";"54";"177";
"1347";"66";"2417";
"1347";"86";"2468";
"1347";"95";"2476";
"1347";"98";"2479";
"1347";"99";"47094";
"1347";"100";"47095";
"1348";"1";"187";
"1348";"8";"25";
"1348";"10";"30";
"1348";"54";"177";
"1348";"99";"3137";
"1348";"100";"3948";
"1349";"1";"125";
"1349";"36";"92";
"1349";"48";"74";
"1349";"49";"139";
"1349";"54";"177";
"1349";"77";"2430";
"1349";"80";"2436";
"1349";"81";"2429";
"1349";"82";"2465";
"1349";"83";"2464";
"1349";"86";"2468";
"1349";"98";"2479";
"1349";"99";"59697";
"1349";"100";"59698";
"1350";"1";"15";
"1350";"8";"25";
"1350";"9";"27";
"1350";"10";"30";
"1350";"19";"52";
"1350";"21";"56";
"1350";"32";"87";
"1350";"39";"79";
"1350";"48";"75";
"1350";"49";"18508";
"1350";"54";"177";
"1350";"59";"2410";
"1350";"66";"2417";
"1350";"73";"2428";
"1350";"75";"2425";
"1350";"76";"2424";
"1350";"80";"2441";
"1350";"81";"2429";
"1350";"82";"2465";
"1350";"84";"2463";
"1350";"85";"2466";
"1350";"86";"2468";
"1350";"95";"2476";
"1350";"98";"2479";
"1350";"99";"63203";
"1350";"100";"63204";
"1350";"101";"18518";
"1350";"102";"18532";
"1351";"67";"2418";
"1351";"85";"2466";
"1351";"86";"2468";
"1351";"91";"2473";
"1351";"98";"2479";
"1351";"99";"60263";
"1351";"100";"60264";
"1352";"1";"125";
"1352";"8";"25";
"1352";"13";"40";
"1352";"19";"52";
"1352";"21";"56";
"1352";"32";"87";
"1352";"49";"115";
"1352";"54";"177";
"1352";"73";"2428";
"1352";"75";"2425";
"1352";"78";"2432";
"1352";"81";"2429";
"1352";"85";"2466";
"1352";"86";"2468";
"1352";"99";"33020";
"1352";"100";"33021";
"1353";"8";"25";
"1353";"19";"52";
"1353";"39";"79";
"1353";"48";"74";
"1353";"54";"177";
"1353";"67";"2418";
"1353";"85";"2466";
"1353";"91";"2473";
"1353";"98";"2479";
"1353";"99";"18819";
"1353";"100";"18820";
"1354";"1";"145";
"1354";"8";"25";
"1354";"19";"52";
"1354";"32";"88";
"1354";"39";"79";
"1354";"48";"74";
"1354";"54";"177";
"1354";"85";"2466";
"1354";"91";"2473";
"1354";"98";"2479";
"1354";"99";"8026";
"1354";"100";"8027";
"1355";"1";"116";
"1355";"8";"25";
"1355";"9";"27";
"1355";"14";"42";
"1355";"19";"52";
"1355";"32";"87";
"1355";"34";"90";
"1355";"39";"79";
"1355";"54";"177";
"1355";"70";"2421";
"1355";"85";"2466";
"1355";"93";"2475";
"1355";"98";"2479";
"1355";"99";"34421";
"1355";"100";"34422";
"1356";"1";"130";
"1356";"8";"25";
"1356";"11";"32";
"1356";"13";"40";
"1356";"39";"79";
"1356";"48";"75";
"1356";"54";"177";
"1356";"66";"2417";
"1356";"73";"2428";
"1356";"75";"2425";
"1356";"76";"2424";
"1356";"82";"2465";
"1356";"83";"2464";
"1356";"88";"2469";
"1356";"89";"2471";
"1356";"90";"2470";
"1356";"99";"11276";
"1356";"100";"11277";
"1357";"1";"130";
"1357";"8";"25";
"1357";"11";"32";
"1357";"13";"40";
"1357";"23";"60";
"1357";"32";"87";
"1357";"49";"124";
"1357";"54";"176";
"1357";"66";"2417";
"1357";"68";"2419";
"1357";"69";"2420";
"1357";"83";"2464";
"1357";"86";"2468";
"1357";"90";"2470";
"1357";"91";"2473";
"1357";"95";"2476";
"1357";"99";"55788";
"1357";"100";"55789";
"1358";"32";"88";
"1358";"85";"2466";
"1358";"91";"2473";
"1358";"98";"2479";
"1358";"99";"3172";
"1358";"100";"3983";
"1359";"1";"134";
"1359";"8";"25";
"1359";"11";"32";
"1359";"13";"40";
"1359";"18";"50";
"1359";"39";"79";
"1359";"48";"75";
"1359";"54";"177";
"1359";"66";"2417";
"1359";"73";"2428";
"1359";"75";"2425";
"1359";"76";"2424";
"1359";"82";"2465";
"1359";"83";"2464";
"1359";"88";"2469";
"1359";"89";"2471";
"1359";"90";"2470";
"1359";"99";"57053";
"1359";"100";"57054";
"1360";"1";"123";
"1360";"8";"25";
"1360";"9";"27";
"1360";"10";"30";
"1360";"18";"50";
"1360";"32";"87";
"1360";"36";"92";
"1360";"46";"99";
"1360";"48";"74";
"1360";"54";"176";
"1360";"75";"2425";
"1360";"86";"2468";
"1360";"90";"2470";
"1360";"99";"3177";
"1360";"100";"3988";
"1361";"1";"134";
"1361";"8";"25";
"1361";"13";"40";
"1361";"14";"42";
"1361";"39";"79";
"1361";"48";"74";
"1361";"49";"139";
"1361";"54";"177";
"1361";"66";"2417";
"1361";"75";"2425";
"1361";"80";"2450";
"1361";"81";"2429";
"1361";"85";"2466";
"1361";"86";"2468";
"1361";"90";"2470";
"1361";"99";"54949";
"1361";"100";"54950";
"1362";"1";"132";
"1362";"10";"30";
"1362";"18";"50";
"1362";"19";"52";
"1362";"54";"177";
"1362";"59";"2410";
"1362";"99";"59190";
"1362";"100";"59191";
"1363";"1";"187";
"1363";"8";"25";
"1363";"9";"27";
"1363";"10";"30";
"1363";"47";"77";
"1363";"48";"75";
"1363";"49";"117";
"1363";"54";"176";
"1363";"58";"2409";
"1363";"66";"2417";
"1363";"69";"2420";
"1363";"99";"65977";
"1363";"100";"65978";
"1364";"1";"123";
"1364";"8";"25";
"1364";"9";"27";
"1364";"10";"30";
"1364";"13";"40";
"1364";"39";"79";
"1364";"48";"76";
"1364";"54";"176";
"1364";"66";"2417";
"1364";"72";"2422";
"1364";"73";"2428";
"1364";"75";"2425";
"1364";"83";"2464";
"1364";"86";"2468";
"1364";"87";"2467";
"1364";"90";"2470";
"1364";"91";"2473";
"1364";"95";"2476";
"1364";"99";"21255";
"1364";"100";"21256";
"1365";"1";"187";
"1365";"8";"25";
"1365";"10";"30";
"1365";"13";"40";
"1365";"39";"79";
"1365";"49";"133";
"1365";"54";"177";
"1365";"57";"2408";
"1365";"59";"2410";
"1365";"66";"2417";
"1365";"69";"2420";
"1365";"86";"2468";
"1365";"91";"2473";
"1365";"98";"2479";
"1365";"99";"24603";
"1365";"100";"24604";
"1366";"1";"134";
"1366";"8";"25";
"1366";"10";"30";
"1366";"13";"40";
"1366";"39";"79";
"1366";"49";"117";
"1366";"54";"177";
"1366";"59";"2410";
"1366";"66";"2417";
"1366";"86";"2468";
"1366";"95";"2476";
"1366";"98";"2479";
"1366";"99";"53697";
"1366";"100";"53698";
"1367";"1";"123";
"1367";"8";"25";
"1367";"9";"27";
"1367";"10";"30";
"1367";"13";"40";
"1367";"39";"79";
"1367";"48";"75";
"1367";"54";"176";
"1367";"58";"2409";
"1367";"66";"2417";
"1367";"72";"2422";
"1367";"73";"2428";
"1367";"75";"2425";
"1367";"86";"2468";
"1367";"87";"2467";
"1367";"90";"2470";
"1367";"91";"2473";
"1367";"95";"2476";
"1367";"96";"2478";
"1367";"98";"2479";
"1367";"99";"66195";
"1367";"100";"66196";
"1368";"1";"125";
"1368";"8";"25";
"1368";"9";"27";
"1368";"10";"30";
"1368";"13";"40";
"1368";"23";"60";
"1368";"39";"79";
"1368";"48";"75";
"1368";"54";"176";
"1368";"58";"2409";
"1368";"59";"2410";
"1368";"66";"2417";
"1368";"72";"2422";
"1368";"73";"2428";
"1368";"75";"2425";
"1368";"86";"2468";
"1368";"87";"2467";
"1368";"90";"2470";
"1368";"91";"2473";
"1368";"98";"2479";
"1368";"99";"57327";
"1368";"100";"57328";
"1369";"1";"125";
"1369";"8";"25";
"1369";"9";"27";
"1369";"10";"30";
"1369";"13";"40";
"1369";"18";"50";
"1369";"39";"79";
"1369";"48";"75";
"1369";"54";"177";
"1369";"58";"2409";
"1369";"59";"2410";
"1369";"66";"2417";
"1369";"72";"2422";
"1369";"73";"2428";
"1369";"75";"2425";
"1369";"86";"2468";
"1369";"87";"2467";
"1369";"90";"2470";
"1369";"91";"2473";
"1369";"98";"2479";
"1369";"99";"53779";
"1369";"100";"53780";
"1371";"99";"21688";
"1371";"100";"21428";
"1372";"1";"2494";
"1372";"69";"2420";
"1372";"86";"2468";
"1372";"87";"2467";
"1372";"91";"2473";
"1372";"95";"2476";
"1372";"96";"2478";
"1372";"99";"5140";
"1372";"100";"5141";
"1373";"54";"177";
"1373";"59";"2410";
"1373";"69";"2420";
"1373";"85";"2466";
"1373";"86";"2468";
"1373";"87";"2467";
"1373";"95";"2476";
"1373";"98";"2479";
"1373";"99";"26262";
"1373";"100";"26263";
"1374";"1";"127";
"1374";"8";"25";
"1374";"9";"27";
"1374";"10";"30";
"1374";"13";"40";
"1374";"17";"48";
"1374";"19";"52";
"1374";"32";"87";
"1374";"48";"74";
"1374";"54";"177";
"1374";"59";"2410";
"1374";"67";"2418";
"1374";"76";"2424";
"1374";"82";"2465";
"1374";"85";"2466";
"1374";"86";"2468";
"1374";"91";"2473";
"1374";"95";"2476";
"1374";"98";"2479";
"1374";"99";"47096";
"1374";"100";"47097";
"1375";"1";"125";
"1375";"8";"25";
"1375";"32";"87";
"1375";"48";"75";
"1375";"54";"177";
"1375";"57";"2408";
"1375";"59";"2410";
"1375";"66";"2417";
"1375";"69";"2420";
"1375";"70";"2421";
"1375";"86";"2468";
"1375";"90";"2470";
"1375";"91";"2473";
"1375";"96";"2478";
"1375";"99";"28581";
"1375";"100";"28582";
"1376";"1";"134";
"1376";"9";"18614";
"1376";"48";"75";
"1376";"49";"124";
"1376";"54";"177";
"1376";"99";"55031";
"1376";"100";"55032";
"1376";"101";"18518";
"1376";"102";"18615";
"1376";"103";"18524";
"1376";"123";"44503";
"1377";"1";"18533";
"1377";"9";"18614";
"1377";"48";"75";
"1377";"49";"124";
"1377";"54";"177";
"1377";"80";"2441";
"1377";"99";"60045";
"1377";"100";"60046";
"1377";"101";"18518";
"1377";"102";"18615";
"1377";"103";"18524";
"1377";"123";"44503";
"1378";"1";"13121";
"1378";"9";"18669";
